EventID,Layer,Wire,t,ADC,t0,isSignal
113,4,36,1311.38,2022,0,0
145,4,36,1625.62,870,0,0
1701386,4,36,1283.25,11171,0,0
113,4,37,1340.62,1117,0,0
145,4,37,1680.56,206,0,0
285,4,37,1106.62,1368,0,0
400,4,37,1878.38,326,0,0
113,4,38,1353,3844,0,0
137,4,38,1930.12,372,0,0
113,4,39,1332.19,617,0,0
145,4,39,1586.25,1031,0,0
238,4,39,939.188,358,0,0
113,4,40,1420.31,546,0,0
238,4,40,770.812,487,0,0
238,4,41,1036.69,198,0,0
270,4,41,105.375,178,0,0
1701290,4,41,1202.62,3087,0,0
46,4,42,575.812,459,0,0
3325682,4,43,792.938,767,0,0
46,4,44,391.688,386,0,0
1701290,4,45,1332.56,7073,0,0
238,4,46,744.562,647,0,0
1701290,4,46,1477.69,1054,0,0
238,4,47,1035,166,0,0
156,4,48,1209.56,89,0,0
164,4,49,1860.94,643,0,0
1701290,4,49,1638.94,164,0,0
3325589,4,49,1643.81,163,0,0
164,4,51,1790.06,880,0,0
46,4,53,458.625,557,0,0
121,4,53,1777.31,725,0,0
212,4,53,1553.81,915,0,0
121,4,54,1817.06,1125,0,0
212,4,54,1501.31,1995,0,0
3325647,4,54,684.75,828,0,0
164,4,55,1876.88,605,0,0
212,4,55,1543.69,1315,0,0
3325647,4,55,923.625,448,0,0
121,4,56,1910.06,535,0,0
212,4,56,1532.44,1211,0,0
252,4,56,1747.31,365,0,0
1701152,4,56,1943.81,361,0,0
121,4,57,1905.94,89,0,0
164,4,57,1811.06,465,0,0
212,4,57,1519.31,1078,0,0
229,4,57,899.625,422,0,0
389,4,57,1110.56,100,0,0
1701108,4,57,946.5,300,0,0
3325647,4,57,704.438,475,0,0
212,4,58,1581,492,0,0
229,4,58,73.5,304,0,0
1701280,4,58,991.875,668,0,0
3325477,4,58,150.375,115,0,0
164,4,59,1566,131,0,0
212,4,59,1634.44,301,0,0
229,4,59,796.688,369,0,0
270,4,59,103.5,275,0,0
285,4,59,1901.25,80,0,0
389,4,59,417,131,0,0
436,4,59,702.188,150,0,0
1701280,4,59,1559.06,1150,0,0
1701348,4,59,209.062,6818,0,0
3325443,4,59,919.5,172,0,0
3325477,4,59,149.25,86,0,0
3325589,4,59,655.875,179,0,0
3325682,4,59,156.562,157,0,0
229,4,60,986.812,189,0,0
451,4,60,563.812,9150,0,0
1701280,4,60,1571.62,1449,0,0
1701348,4,60,206.438,10861,0,0
229,4,61,772.875,461,0,0
1701280,4,61,1652.06,464,0,0
1701348,4,61,206.25,15729,0,0
3325647,4,61,665.625,1131,0,0
229,4,62,988.875,145,0,0
1701348,4,62,252.562,6004,0,0
3325727,4,62,542.812,3435,0,0
229,4,63,1006.69,121,0,0
1701152,4,63,1927.69,296,0,0
3325647,4,63,902.625,304,0,0
57,5,0,1670.81,107,0,0
89,5,0,786.188,105,0,0
189,5,0,614.438,88,0,0
229,5,0,63.1875,92,0,0
1701090,5,0,134.25,100,0,0
1701393,5,0,780.938,103,0,0
1701451,5,0,350.25,82,0,0
57,5,1,685.688,84,0,0
121,5,1,1815.94,139,0,0
176,5,1,1073.62,125,0,0
229,5,1,61.5,461,0,0
1701280,5,1,1665.19,357,0,0
3325647,5,1,700.688,1058,0,0
57,5,2,809.812,105,0,0
89,5,2,254.438,90,0,0
121,5,2,1870.69,601,0,0
176,5,2,109.688,143,0,0
189,5,2,757.125,94,0,0
1701280,5,2,1529.62,399,0,0
1701386,5,2,1301.81,1139,0,0
1701393,5,2,828.75,87,0,0
3325422,5,2,1582.12,120,0,0
3325647,5,2,824.812,588,0,0
176,5,3,1071.19,136,0,0
189,5,3,87.1875,92,0,0
198,5,3,590.25,85,0,0
229,5,3,641.625,451,0,0
1701090,5,3,761.062,82,0,0
1701386,5,3,1261.88,2622,0,0
3325422,5,3,1635.94,301,0,0
121,5,4,302.438,1341,0,0
1701386,5,4,1314.94,2231,0,0
1701393,5,4,1621.12,136,0,0
3325422,5,4,1634.81,116,0,0
121,5,5,1907.06,442,0,0
189,5,5,612.75,104,0,0
1701386,5,5,1116.19,2377,0,0
1701393,5,5,829.688,96,0,0
121,5,6,1813.12,1326,0,0
1701386,5,6,1292.44,959,0,0
3325422,5,6,1635,131,0,0
176,5,7,109.125,127,0,0
3325422,5,7,1554.19,367,0,0
3325692,5,7,1119,122,0,0
3325647,5,8,755.812,766,0,0
3325647,5,9,774.562,594,0,0
57,5,11,975.562,96,0,0
451,5,12,1881.38,448,0,0
1701406,5,12,1909.5,115,0,0
198,5,13,1452,118,0,0
3325422,5,13,1490.25,354,0,0
176,5,14,1091.81,166,0,0
1701267,5,14,1475.81,478,0,0
176,5,15,562.312,218,0,0
1701267,5,15,1409.25,627,0,0
1701300,5,15,1211.44,102,0,0
3325422,5,15,1482.94,822,0,0
89,5,16,204.75,111,0,0
1701267,5,16,1413.56,3147,0,0
3325422,5,16,1645.5,437,0,0
3325435,5,16,717.562,197,0,0
89,5,17,1692.38,119,0,0
176,5,17,492.75,163,0,0
189,5,17,782.062,107,0,0
1701267,5,17,1427.62,2084,0,0
3325435,5,17,961.688,140,0,0
176,5,18,1691.06,169,0,0
189,5,18,781.5,98,0,0
291,5,18,595.125,444,0,0
408,5,18,771.375,435,0,0
1701267,5,18,1398.94,1612,0,0
3325692,5,18,1503.38,134,0,0
57,5,19,757.125,84,0,0
176,5,19,107.062,103,0,0
198,5,19,347.25,96,0,0
408,5,19,682.875,372,0,0
1701090,5,19,853.312,86,0,0
1701267,5,19,1414.31,972,0,0
1701300,5,19,1189.88,118,0,0
3325496,5,19,816.938,501,0,0
89,5,20,975.375,131,0,0
198,5,20,1430.44,92,0,0
212,5,20,758.625,187,0,0
1701267,5,20,1672.5,84,0,0
3325496,5,20,746.438,482,0,0
57,5,21,903.188,105,0,0
89,5,21,781.875,86,0,0
3325496,5,21,732.188,966,0,0
3325496,5,22,708.938,460,0,0
3325496,5,23,775.688,759,0,0
57,5,24,1047.75,115,0,0
89,5,24,745.125,145,0,0
176,5,24,831.562,111,0,0
189,5,24,446.25,100,0,0
198,5,24,1430.06,115,0,0
1701393,5,24,806.062,101,0,0
3325496,5,24,828.562,814,0,0
57,5,25,616.125,91,0,0
89,5,25,830.438,102,0,0
400,5,25,1143.94,82,0,0
1701090,5,25,817.688,82,0,0
3325496,5,25,852.188,415,0,0
3325496,5,26,815.438,337,0,0
89,5,27,1680.56,144,0,0
189,5,27,85.5,93,0,0
198,5,27,541.688,93,0,0
408,5,27,13.6875,235,0,0
3325496,5,27,968.438,119,0,0
137,5,28,1940.06,259,0,0
408,5,28,672.75,365,0,0
3325496,5,28,710.625,2779,0,0
408,5,29,805.688,173,0,0
3325496,5,29,710.25,726,0,0
3325435,5,30,711.375,530,0,0
3325496,5,30,746.438,1067,0,0
3325562,5,30,1002.75,1531,0,0
3325562,5,31,956.438,3207,0,0
3325562,5,32,954.188,3158,0,0
189,5,33,592.312,124,0,0
198,5,33,1462.69,114,0,0
458,5,33,1428.75,1034,0,0
1701393,5,33,761.438,121,0,0
3325468,5,33,1673.44,121,0,0
3325562,5,33,965.25,2848,0,0
3325692,5,33,837.188,120,0,0
89,5,34,592.688,120,0,0
145,5,34,1508.81,732,0,0
198,5,34,1842,90,0,0
229,5,34,1894.31,106,0,0
451,5,34,1897.31,428,0,0
458,5,34,1437.56,1339,0,0
3325562,5,34,978.188,2510,0,0
145,5,35,1514.25,1051,0,0
285,5,35,1589.06,2464,0,0
400,5,35,1816.12,355,0,0
3325562,5,35,990,662,0,0
19,5,36,323.438,308,0,0
145,5,36,1496.06,1365,0,0
400,5,36,1766.44,411,0,0
458,5,36,1398.75,4826,0,0
19,5,37,145.125,6276,0,0
145,5,37,1506.38,3559,0,0
400,5,37,1763.06,132,0,0
19,5,38,157.5,6482,0,0
57,5,38,662.25,91,0,0
145,5,38,1543.31,2178,0,0
229,5,38,1883.81,84,0,0
400,5,38,1767.75,1221,0,0
1701133,5,38,184.5,322,0,0
19,5,39,145.5,2211,0,0
89,5,39,109.5,82,0,0
113,5,39,1360.88,483,0,0
145,5,39,1568.44,1272,0,0
400,5,39,1139.25,5037,0,0
19,5,40,163.312,1688,0,0
113,5,40,1318.31,1138,0,0
145,5,40,94.6875,598,0,0
229,5,40,1295.44,88,0,0
400,5,40,1800.94,401,0,0
19,5,41,150,2477,0,0
57,5,41,356.25,105,0,0
89,5,41,1160.81,120,0,0
113,5,41,1333.88,673,0,0
145,5,41,114,239,0,0
19,5,42,159.562,970,0,0
113,5,42,1395.19,1267,0,0
113,5,43,1338.56,1658,0,0
113,5,44,1395,1746,0,0
137,5,44,1923.75,318,0,0
145,5,44,1518.94,812,0,0
113,5,45,1564.69,247,0,0
3325692,5,45,1173.94,110,0,0
137,5,47,1877.44,314,0,0
238,5,47,815.812,396,0,0
46,5,48,486.188,388,0,0
238,5,48,735.75,415,0,0
238,5,49,754.688,327,0,0
46,5,50,444.75,341,0,0
229,5,50,1915.5,89,0,0
238,5,50,736.875,602,0,0
238,5,51,816.938,692,0,0
164,5,57,1884.38,460,0,0
164,5,58,1885.12,214,0,0
189,5,59,458.625,98,0,0
46,5,60,555.188,417,0,0
164,5,61,1831.88,497,0,0
189,5,61,458.062,91,0,0
164,5,63,1882.5,333,0,0
176,5,63,764.812,166,0,0
1701393,5,63,778.312,91,0,0
3325647,5,63,698.062,1207,0,0
57,5,64,663.375,118,0,0
89,5,64,1356.19,84,0,0
164,5,64,1048.88,433,0,0
176,5,64,163.875,166,0,0
1701090,5,64,1476.19,134,0,0
1701187,5,64,1768.69,94,0,0
1701393,5,64,808.688,86,0,0
3325647,5,64,727.875,803,0,0
89,5,65,1404.38,86,0,0
176,5,65,135.188,154,0,0
189,5,65,1383.56,100,0,0
229,5,65,687.375,777,0,0
1701393,5,65,91.125,102,0,0
3325647,5,65,63.75,829,0,0
57,5,66,160.5,141,0,0
89,5,66,928.312,86,0,0
176,5,66,86.8125,101,0,0
189,5,66,590.625,80,0,0
198,5,66,638.812,112,0,0
1701090,5,66,112.5,93,0,0
1701152,5,66,1871.81,210,0,0
1701393,5,66,808.125,127,0,0
3325647,5,66,806.812,718,0,0
57,5,67,660,91,0,0
176,5,67,84.9375,136,0,0
198,5,67,639,111,0,0
229,5,67,65.8125,387,0,0
1701090,5,67,110.625,97,0,0
1701348,5,67,252.938,452,0,0
1701393,5,67,805.875,94,0,0
3325425,5,67,1195.5,82,0,0
3325562,5,67,90.9375,145,0,0
3325647,5,67,720.188,816,0,0
57,5,68,664.125,83,0,0
176,5,68,108.562,154,0,0
198,5,68,1405.12,115,0,0
1701152,5,68,1092.38,151,0,0
1701280,5,68,1574.44,457,0,0
1701348,5,68,277.125,1157,0,0
1701374,5,68,253.312,83,0,0
3325647,5,68,703.688,708,0,0
89,5,69,928.5,82,0,0
176,5,69,107.812,163,0,0
189,5,69,803.062,109,0,0
229,5,69,757.5,491,0,0
1701280,5,69,1617.38,752,0,0
1701348,5,69,278.25,11491,0,0
3325468,5,69,1235.81,133,0,0
57,5,70,685.125,101,0,0
176,5,70,109.125,154,0,0
189,5,70,61.125,108,0,0
421,5,70,687.188,253,0,0
1701090,5,70,180.562,91,0,0
1701152,5,70,1857.75,226,0,0
1701348,5,70,279.375,1892,0,0
1701393,5,70,828.562,156,0,0
3325727,5,70,502.125,4217,0,0
89,5,71,927.938,90,0,0
176,5,71,109.125,135,0,0
189,5,71,612.938,99,0,0
1701152,5,71,1093.69,175,0,0
1701300,5,71,420.562,84,0,0
1701393,5,71,84.75,145,0,0
1701280,6,0,1668.19,347,0,0
121,6,1,1822.5,1051,0,0
229,6,1,1021.69,142,0,0
1701386,6,1,1338.94,616,0,0
229,6,2,919.688,277,0,0
1701386,6,2,1409.81,1352,0,0
3325647,6,2,774.75,548,0,0
121,6,3,1931.44,546,0,0
229,6,3,760.312,833,0,0
1701386,6,3,1319.25,2990,0,0
3325422,6,3,1565.62,295,0,0
3325647,6,3,667.5,1543,0,0
121,6,4,1768.5,1064,0,0
1701386,6,4,1298.25,3289,0,0
3325422,6,4,1577.44,756,0,0
3325647,6,4,742.312,1856,0,0
121,6,5,1805.62,1217,0,0
1701386,6,5,1283.81,6374,0,0
3325422,6,5,1602.38,249,0,0
3325647,6,5,764.438,1214,0,0
121,6,6,1890.19,910,0,0
1701386,6,6,1308,4594,0,0
3325647,6,6,742.125,1331,0,0
3325647,6,7,668.625,1053,0,0
121,6,8,1247.25,648,0,0
3325422,6,8,1486.5,795,0,0
3325647,6,8,771.375,1323,0,0
164,6,9,825.75,80,0,0
3325422,6,9,1573.12,569,0,0
270,6,12,93.1875,182,0,0
3325422,6,13,1587.75,295,0,0
451,6,14,1872.19,824,0,0
3325422,6,14,1565.81,566,0,0
3325422,6,15,1479.94,746,0,0
1701267,6,16,1524.56,271,0,0
3325422,6,16,1519.88,757,0,0
1701267,6,17,1532.25,347,0,0
3325435,6,19,670.688,551,0,0
302,6,21,780,141,0,0
3325496,6,21,707.625,1212,0,0
270,6,22,419.438,191,0,0
408,6,22,768.375,1417,0,0
3325496,6,22,820.5,718,0,0
270,6,23,107.812,199,0,0
408,6,23,686.625,601,0,0
3325496,6,23,822.938,1074,0,0
285,6,24,696,151,0,0
408,6,24,678.562,421,0,0
3325496,6,24,799.688,1037,0,0
164,6,25,827.062,142,0,0
408,6,25,699.75,518,0,0
1701290,6,25,1577.25,11673,0,0
3325496,6,25,779.812,1265,0,0
137,6,26,298.312,113,0,0
408,6,26,698.062,663,0,0
1701290,6,26,1712.62,1033,0,0
3325496,6,26,786.562,2919,0,0
137,6,27,280.875,140,0,0
408,6,27,677.438,430,0,0
3325496,6,27,701.25,1479,0,0
137,6,28,285.938,82,0,0
408,6,28,693.188,333,0,0
3325496,6,28,729.562,1799,0,0
408,6,29,787.5,539,0,0
3325496,6,29,810.75,1660,0,0
3325496,6,30,763.125,2444,0,0
3325496,6,31,745.312,1688,0,0
37,6,32,1888.5,1888,0,0
1701133,6,32,132.75,132,0,0
3325435,6,32,657,1180,0,0
3325496,6,32,751.875,986,0,0
37,6,33,1896,2760,0,0
3325562,6,33,1084.88,147,0,0
37,6,34,1894.88,4476,0,0
37,6,35,1893.75,2190,0,0
458,6,35,1409.25,1925,0,0
37,6,36,1915.88,2047,0,0
451,6,36,1913.25,627,0,0
458,6,36,1386.19,2134,0,0
37,6,37,1906.12,1399,0,0
19,6,39,404.25,351,0,0
270,6,39,1292.25,241,0,0
400,6,39,1881.38,907,0,0
19,6,40,139.875,13858,0,0
400,6,40,1735.69,1353,0,0
458,6,40,1308,9910,0,0
3325589,6,40,1653.94,204,0,0
19,6,41,137.062,11317,0,0
217,6,41,1943.06,135,0,0
270,6,41,286.5,263,0,0
341,6,41,334.688,84,0,0
400,6,41,1743.19,912,0,0
3325589,6,41,1653.75,209,0,0
19,6,42,143.812,10940,0,0
145,6,42,1675.69,582,0,0
285,6,42,694.875,129,0,0
400,6,42,1759.12,591,0,0
3325589,6,42,1655.06,208,0,0
19,6,43,136.688,11039,0,0
145,6,43,1527.75,595,0,0
285,6,43,116.438,172,0,0
400,6,43,1806.94,248,0,0
19,6,44,141.188,13297,0,0
113,6,44,1528.31,161,0,0
121,6,44,285.375,101,0,0
145,6,44,1621.5,397,0,0
400,6,44,1773.56,1252,0,0
19,6,45,160.875,745,0,0
113,6,45,1417.5,678,0,0
145,6,45,1659.38,477,0,0
400,6,45,1827,1747,0,0
19,6,46,159.562,450,0,0
113,6,46,1457.62,738,0,0
145,6,46,1610.06,730,0,0
400,6,46,1745.62,10226,0,0
19,6,47,211.688,337,0,0
113,6,47,1555.12,132,0,0
145,6,47,1537.88,951,0,0
137,6,48,1935.75,376,0,0
145,6,48,1784.44,163,0,0
46,6,53,418.312,318,0,0
46,6,55,551.062,443,0,0
164,6,62,1806,657,0,0
444,6,63,1938.94,3787,0,0
164,6,64,1872.94,651,0,0
164,6,65,1811.44,1064,0,0
164,6,66,1943.44,448,0,0
46,6,67,431.438,667,0,0
164,6,67,1860.75,753,0,0
164,6,68,1914.38,912,0,0
46,6,69,424.312,604,0,0
164,6,69,1896.38,435,0,0
164,6,70,1901.06,530,0,0
315,6,70,1240.12,1441,0,0
164,6,71,824.438,347,0,0
315,6,71,1240.69,2249,0,0
229,6,72,831.938,435,0,0
315,6,72,1434.94,215,0,0
285,6,73,1243.31,176,0,0
229,6,74,759.75,702,0,0
285,6,75,1243.5,166,0,0
229,6,76,847.125,542,0,0
1701280,6,77,1686.19,1055,0,0
1701386,6,77,1512.75,96,0,0
1701280,6,78,1625.44,679,0,0
1701280,6,79,1583.81,3249,0,0
189,7,6,805.875,129,0,0
121,7,8,1852.31,758,0,0
176,7,8,1092.94,151,0,0
89,7,9,255.562,108,0,0
189,7,9,830.812,101,0,0
3325422,7,10,1584.38,170,0,0
89,7,11,925.5,93,0,0
3325422,7,11,1482.38,188,0,0
458,7,12,1216.12,7041,0,0
3325422,7,12,1460.25,690,0,0
89,7,13,928.125,118,0,0
3325422,7,13,1468.31,662,0,0
3325422,7,14,1535.44,525,0,0
3325422,7,15,1492.31,386,0,0
57,7,19,1664.25,123,0,0
19,7,20,359.438,103,0,0
229,7,21,1847.25,93,0,0
1701273,7,21,624.562,88,0,0
360,7,24,93.1875,86,0,0
421,7,24,483,117,0,0
3325496,7,24,732,1849,0,0
57,7,25,1048.5,110,0,0
176,7,25,1095.38,93,0,0
315,7,25,531.75,81,0,0
421,7,25,482.25,108,0,0
1701290,7,25,1883.25,990,0,0
1701300,7,25,1370.62,141,0,0
3325496,7,25,794.25,1179,0,0
3325692,7,25,219.938,183,0,0
3325719,7,25,507.75,99,0,0
19,7,26,396.375,98,0,0
89,7,26,866.062,88,0,0
176,7,26,1083.56,120,0,0
1701290,7,26,1738.31,2164,0,0
3325496,7,26,823.5,912,0,0
3325692,7,26,1467.38,143,0,0
89,7,27,263.812,138,0,0
229,7,27,1269.94,92,0,0
421,7,27,480.75,115,0,0
1701273,7,27,887.25,91,0,0
3325496,7,27,839.25,743,0,0
3325692,7,27,887.25,155,0,0
3325496,7,28,789.375,308,0,0
3325692,7,28,1515.56,156,0,0
89,7,29,196.125,162,0,0
1701273,7,29,1563.38,88,0,0
3325496,7,29,877.125,440,0,0
176,7,30,1131,136,0,0
229,7,30,1874.25,84,0,0
3325496,7,30,1054.88,96,0,0
19,7,31,292.125,116,0,0
37,7,31,867,165,0,0
57,7,31,987.375,81,0,0
89,7,31,1731.38,104,0,0
176,7,31,1094.25,129,0,0
189,7,31,506.25,111,0,0
3325425,7,31,1467.38,87,0,0
3325435,7,31,812.812,446,0,0
3325692,7,31,1188.38,140,0,0
37,7,32,1901.81,1099,0,0
198,7,32,1452.94,82,0,0
458,7,32,1880.25,341,0,0
1701393,7,32,503.062,111,0,0
3325435,7,32,721.125,189,0,0
37,7,33,1912.5,966,0,0
458,7,33,1473.38,1479,0,0
37,7,34,1913.44,1539,0,0
458,7,34,1327.5,3688,0,0
37,7,35,84,3959,0,0
89,7,35,203.812,168,0,0
176,7,35,1404,122,0,0
458,7,35,1402.69,1489,0,0
37,7,36,1924.31,1769,0,0
451,7,36,1901.62,253,0,0
1701133,7,36,433.688,1803,0,0
37,7,37,1930.88,854,0,0
89,7,37,1739.62,114,0,0
37,7,38,1902.19,1193,0,0
321,7,38,420,83,0,0
1701133,7,38,492,689,0,0
89,7,39,205.5,130,0,0
19,7,40,143.812,3835,0,0
19,7,41,156.562,8996,0,0
400,7,41,1809.56,685,0,0
1701133,7,41,112.688,440,0,0
19,7,42,140.625,6587,0,0
400,7,42,1771.88,3635,0,0
19,7,43,150.188,5598,0,0
400,7,43,1831.88,1380,0,0
19,7,44,118.5,15456,0,0
400,7,44,1716.94,1335,0,0
421,7,44,1092.94,177,0,0
1701464,7,44,176.062,429,0,0
19,7,45,150.562,4447,0,0
400,7,45,1758.75,939,0,0
1701100,7,45,1836.38,118,0,0
19,7,46,183,1491,0,0
37,7,46,1901.44,6138,0,0
400,7,46,1737,110,0,0
19,7,47,144.75,539,0,0
37,7,47,1892.81,7464,0,0
229,7,49,1894.12,87,0,0
302,7,50,57.5625,157,0,0
229,7,51,1893.56,88,0,0
46,7,54,472.312,435,0,0
57,7,55,1890.56,102,0,0
89,7,55,235.312,117,0,0
229,7,55,716.25,85,0,0
421,7,55,570.188,212,0,0
46,7,56,420,377,0,0
57,7,56,798.375,82,0,0
89,7,56,1014,92,0,0
176,7,56,126.562,119,0,0
421,7,56,462.562,107,0,0
3325692,7,56,1494,111,0,0
57,7,57,895.125,98,0,0
176,7,57,126.188,122,0,0
57,7,58,798.938,152,0,0
229,7,58,1901.44,90,0,0
164,7,64,1839,357,0,0
444,7,64,1933.12,1229,0,0
164,7,65,1818.56,790,0,0
3325589,7,65,1439.25,201,0,0
164,7,66,1805.81,1306,0,0
46,7,67,463.125,907,0,0
57,7,67,644.438,87,0,0
164,7,67,1794,1600,0,0
176,7,67,1940.25,94,0,0
164,7,68,1844.25,1251,0,0
400,7,68,187.875,933,0,0
46,7,69,603.75,578,0,0
164,7,69,1821.38,273,0,0
400,7,69,196.125,1095,0,0
46,7,70,697.875,160,0,0
164,7,70,1839.19,465,0,0
315,7,70,1471.12,249,0,0
315,7,71,1221,1928,0,0
315,7,72,1264.31,2029,0,0
229,7,73,786.562,1995,0,0
229,7,74,919.875,320,0,0
229,7,76,764.812,528,0,0
89,7,78,784.312,132,0,0
176,7,78,184.875,162,0,0
1701152,7,79,1718.81,94,0,0
156,8,1,458.625,100,0,0
1701252,8,1,1620.94,7543,0,0
1701252,8,2,1338.19,19229,0,0
229,8,3,723.938,3568,0,0
1701386,8,4,493.312,366,0,0
270,8,7,105.188,163,0,0
169,8,8,1239.38,340,0,0
270,8,8,1624.31,194,0,0
1701267,8,9,1606.31,81,0,0
164,8,10,331.312,95,0,0
285,8,11,1115.81,136,0,0
3325589,8,11,729.75,231,0,0
285,8,12,725.438,193,0,0
1701241,8,12,724.125,107,0,0
1701267,8,12,846.938,161,0,0
3325589,8,12,729.188,267,0,0
137,8,13,149.812,128,0,0
156,8,13,246.375,139,0,0
270,8,13,438,144,0,0
285,8,13,726.562,166,0,0
302,8,13,1375.12,120,0,0
164,8,14,847.875,96,0,0
164,8,16,832.5,160,0,0
270,8,16,426.562,186,0,0
302,8,16,1459.69,89,0,0
3325589,8,16,717.188,295,0,0
164,8,17,831.562,89,0,0
270,8,17,424.688,181,0,0
285,8,17,64.5,182,0,0
341,8,17,617.812,100,0,0
3325589,8,17,1359.94,243,0,0
79,8,18,135.938,154,0,0
164,8,18,833.438,117,0,0
252,8,18,832.875,84,0,0
270,8,18,450.375,188,0,0
285,8,18,713.062,214,0,0
302,8,18,1385.06,80,0,0
341,8,18,282.375,89,0,0
436,8,18,858.938,200,0,0
3325662,8,18,92.4375,84,0,0
252,8,19,224.812,108,0,0
1701117,8,19,216,897,0,0
1701117,8,20,117.75,1235,0,0
19,8,21,1625.06,271,0,0
121,8,21,731.812,356,0,0
202,8,21,1029.56,316,0,0
302,8,22,263.062,88,0,0
451,8,22,1942.12,1064,0,0
252,8,23,251.062,149,0,0
451,8,23,1860.19,848,0,0
1701197,8,24,1908.94,2416,0,0
436,8,25,205.875,132,0,0
1701197,8,25,125.25,407,0,0
1701406,8,25,1093.5,214,0,0
3325435,8,26,1133.06,673,0,0
270,8,27,408.75,187,0,0
3325435,8,27,917.438,539,0,0
280,8,28,1345.5,1332,0,0
3325435,8,28,960.188,427,0,0
436,8,29,1493.62,244,0,0
451,8,29,1843.88,1034,0,0
3325435,8,29,1315.12,1097,0,0
164,8,30,839.25,179,0,0
3,8,32,129,486,0,0
270,8,32,407.625,183,0,0
302,8,32,397.875,138,0,0
19,8,33,220.312,762,0,0
19,8,34,560.062,744,0,0
229,8,34,770.438,105,0,0
137,8,35,1943.44,1434,0,0
217,8,35,1266,1704,0,0
270,8,36,1319.06,206,0,0
19,8,37,206.25,2454,0,0
238,8,40,1854.38,179,0,0
270,8,41,302.062,197,0,0
1701241,8,42,761.625,113,0,0
1701464,8,43,743.812,86,0,0
252,8,44,962.438,771,0,0
1701464,8,44,74.0625,1375,0,0
113,8,45,86.4375,231,0,0
137,8,48,1893,426,0,0
270,8,48,133.875,152,0,0
3325527,8,51,764.625,443,0,0
3325589,8,51,694.875,279,0,0
1701424,8,52,302.625,457,0,0
46,8,55,463.125,1695,0,0
46,8,56,953.625,114,0,0
1701328,8,57,1175.06,192,0,0
3325633,8,58,1124.44,7810,0,0
1701464,8,62,252.375,320,0,0
46,8,64,567.562,1607,0,0
421,8,64,714,348,0,0
46,8,65,637.5,1049,0,0
436,8,65,154.312,131,0,0
3325489,8,66,1567.88,192,0,0
3325489,8,70,1868.06,106,0,0
3325633,8,70,725.438,179,0,0
217,8,71,1778.81,135,0,0
270,8,72,1882.69,161,0,0
229,8,73,724.5,3660,0,0
3325422,8,73,175.125,99,0,0
3325513,8,73,1586.06,14039,0,0
229,8,74,990,658,0,0
89,9,0,681.75,98,0,0
189,9,0,606.188,96,0,0
229,9,0,417.188,2097,0,0
3325692,9,0,1183.5,99,0,0
89,9,1,199.125,81,0,0
229,9,1,701.438,2612,0,0
280,9,1,102,80,0,0
3325692,9,1,1498.69,109,0,0
198,9,2,704.25,102,0,0
229,9,2,702.75,2913,0,0
1701252,9,2,1541.81,2360,0,0
1701393,9,2,442.688,82,0,0
89,9,3,877.688,82,0,0
176,9,3,131.438,105,0,0
189,9,3,607.312,106,0,0
229,9,3,8.4375,1570,0,0
3325692,9,3,1499.06,95,0,0
89,9,4,868.5,138,0,0
1701393,9,4,441.75,95,0,0
57,9,5,678.562,95,0,0
89,9,5,867.562,96,0,0
3325513,9,5,560.625,85,0,0
3325692,9,5,1116.94,96,0,0
176,9,6,1087.31,105,0,0
280,9,6,655.125,82,0,0
89,9,7,864.75,82,0,0
1701300,9,7,224.062,107,0,0
89,9,8,867.75,109,0,0
89,9,9,786.562,84,0,0
89,9,10,879.375,106,0,0
229,9,10,1574.44,87,0,0
57,9,11,678.938,109,0,0
89,9,11,857.25,115,0,0
3325692,9,12,1196.06,112,0,0
89,9,13,905.062,120,0,0
176,9,13,1121.25,116,0,0
280,9,13,689.625,81,0,0
1701182,9,13,1553.06,89,0,0
189,9,15,822,97,0,0
3325761,9,15,516.562,754,0,0
89,9,16,606.375,108,0,0
189,9,16,1398.94,114,0,0
1701165,9,16,416.812,111,0,0
1701300,9,16,1184.25,155,0,0
57,9,17,657.562,114,0,0
176,9,17,128.625,140,0,0
189,9,17,631.312,148,0,0
280,9,17,631.312,89,0,0
315,9,17,349.875,112,0,0
1701182,9,17,1543.31,90,0,0
1701300,9,17,1448.62,162,0,0
1701393,9,17,822.562,111,0,0
57,9,19,531.938,133,0,0
89,9,19,173.062,142,0,0
176,9,19,508.688,143,0,0
189,9,19,100.5,123,0,0
280,9,19,603.375,115,0,0
1701145,9,19,270,102,0,0
1701165,9,19,149.25,108,0,0
1701382,9,19,1396.12,88,0,0
1701393,9,19,797.25,111,0,0
1701455,9,19,221.25,107,0,0
3325468,9,19,1044.75,138,0,0
3325508,9,19,317.062,83,0,0
3325692,9,19,1494.75,142,0,0
57,9,21,198.188,129,0,0
89,9,21,172.875,96,0,0
98,9,21,293.812,91,0,0
113,9,21,291.75,2402,0,0
176,9,21,125.062,117,0,0
189,9,21,125.625,129,0,0
280,9,21,125.438,83,0,0
1701125,9,21,1037.81,90,0,0
1701165,9,21,437.438,103,0,0
1701211,9,21,341.625,87,0,0
1701300,9,21,1470.38,185,0,0
1701382,9,21,173.062,93,0,0
3325425,9,21,1205.25,140,0,0
3325468,9,21,175.5,180,0,0
19,9,22,365.625,92,0,0
176,9,22,1110,125,0,0
189,9,22,629.438,109,0,0
421,9,22,1396.88,139,0,0
